# Minecraft launcher log started at 2026-02-20 21:49:39
# Profile: Starfell - RoTVK 


[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "drippyloadingscreen_neoforge_3.1.0_MC_1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "dungeon_difficulty-neoforge-3.6.10+1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "dungeons-and-taverns-nether-fortress-overhaul-v2.4.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "dungeons-and-taverns-v4.4.4.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "durabilitytooltip-1.1.6-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "EasyAnvils-v21.1.0-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "EasyMagic-v21.1.4-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "emi-1.1.22+1.21.1+neoforge.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "emi_loot-0.7.9+1.21+neoforge.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "enchant_limiter-neoforge-1.0.8.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "enchdesc-neoforge-1.21.1-21.1.9.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "endercon-3.0.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "endermanoverhaul-neoforge-1.21.1-2.0.2.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "entity_model_features_1.21-neoforge-3.0.12.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
